ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,footnotes,nature
144,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),270,Gambia,4,11,Western Africa,Country,-15.39944785,13.45295927,GMB,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,2,2012,2018,"[2012, 2018]",,,,,,,,,,,,,33.83,,,,,,17.37,,,17.37,[2012]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2018]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
145,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),268,Georgia,4,145,Western Asia,Country,43.3713615,42.04813028,GEO,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,19,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",18.98,23.44,27.51,28.35,25.55,26.26,32.51,33.99,,29.99,29.77,33.52,31.01,32.75,33.76,38.79,44.17,31.99,35.68,36.65,,36.65,[2000-2007]: Population coverage: Excluding armed forces and/or conscripts // [2009]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2010-2019]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
146,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),276,Germany,5,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",27.13,26.92,27.29,28.04,27.71,28.17,28.51,28.73,29.19,29.66,29.93,30.32,28.63,28.9,29,29.29,29.29,29.21,29.39,29.39,,29.39,"[2000-2004,2006-2009,2013-2019]: Repository: Eurostat special tabulation // [2005,2010-2012]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
147,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),288,Ghana,4,11,Western Africa,Country,-1.205623522,7.964825185,GHA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,5,2006,2017,"[2006, 2010, 2013, 2015, 2017]",,,,,,,12.22,,,,50.06,,,40.77,,41.79,,33.75,,,,33.75,"[2006,2013]: Repository: ILO-STATISTICS - Micro data processing // [2010]: Data reference period: September | Population coverage: Excluding institutional population // [2015]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised",C: Country data
148,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),300,Greece,5,39,Southern Europe,Country,22.58307827,39.47301873,GRC,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",25.13,24.57,24.93,26.11,25.95,26.63,26.85,28.15,28.53,30.09,30.19,23.62,25.97,28.75,28.32,25.72,25.5,29.8,27.48,28.02,,28.02,"[2000,2002-2003,2006-2008,2010,2012-2019]: Repository: Eurostat special tabulation // [2001,2004-2005,2009,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
149,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),320,Guatemala,4,13,Central America,Country,-91.2312746,15.00273719,GTM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,11,2003,2017,"[2003, 2004, 2006, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",,,,30.67,26.52,,32.62,,,,57.54,58.23,44.85,34.98,34.54,31.83,44.64,29.72,,,,29.72,"[2003-2004,2006,2010,2013-2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2011-2012,2015-2017]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
150,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),328,Guyana,4,5,South America,Country,-58.97322037,4.788012784,GUY,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,2,2002,2018,"[2002, 2018]",,,25.44,,,,,,,,,,,,,,,,40.51,,,40.51,[2018]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Third quarter | Break in series: Methodology revised,C: Country data
151,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),332,Haiti,4,29,Caribbean,Country,-72.33640958,18.40426539,HTI,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2003,2003,[2003],,,,23.95,,,,,,,,,,,,,,,,,,23.95,Age coverage - minimum age: 10 years old,C: Country data
152,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),340,Honduras,4,13,Central America,Country,-86.59974381,14.82243161,HND,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,15,2005,2019,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",,,,,,57.74,56.82,57.49,58.79,60.88,56.23,57.1,59.49,61.3,59.93,49.14,46.97,48.43,51.35,50.89,,50.89,"[2005]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter | Break in series: Methodology revised // [2006-2007,2017-2019]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter // [2008]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2009-2016]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
153,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),348,Hungary,5,151,Eastern Europe,Country,19.41221519,47.1651448,HUN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",33.53,35.36,35.74,34.16,33.66,34.76,36.63,35.36,36.5,36.18,36.48,40.43,38.93,40.81,39.82,40.53,39.36,39.36,38.57,38.9,,38.9,"[2000,2002-2004,2006-2010,2012-2019]: Repository: Eurostat special tabulation // [2001,2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
154,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),352,Iceland,5,154,Northern Europe,Country,-19.02116966,64.79134763,ISL,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",29.01,28.89,29.38,37.01,33.6,27.38,29.35,29.69,32.9,33.61,34.3,39.78,39.9,37.56,37.16,38.24,34.15,32.38,41.46,41.9,,41.9,"[2000-2002,2004,2006-2010,2012-2019]: Repository: Eurostat special tabulation // [2003,2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
155,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,6,2000,2019,"[2000, 2005, 2010, 2012, 2018, 2019]",13.95,,,,,15.22,,,,,12.23,,12.89,,,,,,13.67,14.62,,14.62,"[2000,2005]: Geographical coverage: Total national, excluding some areas // [2010,2012]: Repository: ILO-STATISTICS - Micro data processing // [2018-2019]: Repository: ILO-STATISTICS - Micro data processing | Data reference period: Noncalendar year",C: Country data
156,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,10,2007,2019,"[2007, 2008, 2009, 2010, 2012, 2013, 2014, 2015, 2017, 2019]",,,,,,,,19.71,21.34,19.2,20.88,,19.29,21.6,23.48,22.38,,27.46,,29.78,,29.78,"[2007,2009-2010,2012,2014-2015,2017,2019]: Repository: ILO-STATISTICS - Micro data processing // [2008,2013]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised",C: Country data
157,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),364,Iran (Islamic Republic of),5,127,Southern Asia (excluding India),Country,54.19766348,32.74370885,IRN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,12,2005,2019,"[2005, 2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2019]",,,,,,16.17,14.61,13.31,13.28,11.8,14.61,,,,18.21,16.43,17.3,19.06,20.48,18.85,,18.85,"[2005-2008]: Age coverage - minimum age: 10 years old // [2009-2010,2014-2015]: Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old // [2016,2018]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2017,2019]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
158,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),364,Iran (Islamic Republic of),5,127,Southern Asia (excluding India),Country,54.19766348,32.74370885,IRN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,12,2005,2019,"[2005, 2006, 2007, 2008, 2009, 2010, 2014, 2015, 2016, 2017, 2018, 2019]",,,,,,16.17,14.61,13.31,13.28,11.8,14.61,,,,18.21,16.43,17.3,19.06,20.48,18.85,,18.85,"[2005-2008]: Age coverage - minimum age: 10 years old // [2009-2010,2014-2015]: Population coverage: Excluding institutional population | Age coverage - minimum age: 10 years old // [2016,2018]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2017,2019]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
159,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),368,Iraq,4,145,Western Asia,Country,43.76606267,33.05013795,IRQ,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,2,2007,2012,"[2007, 2012]",,,,,,,,11.75,,,,,21.84,,,,,,,,,21.84,[2007]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2012]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
160,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),372,Ireland,5,154,Northern Europe,Country,-7.121425272,53.25274054,IRL,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",26.28,27.53,27.26,28.68,28.7,30.26,30.61,38.6,39.89,39.52,39.14,33.75,33.17,33.31,33.7,34.65,36.22,36.18,36.02,35.28,,35.28,"[2000-2004,2006,2008-2010,2012-2016,2018-2019]: Repository: Eurostat special tabulation // [2005,2007,2011,2017]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
161,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),376,Israel,4,145,Western Asia,Country,34.62277992,31.06164552,ISR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,18,2000,2017,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",27.18,27.14,26.88,29.57,28.67,27.59,30.12,29.73,32.12,31.17,34.75,35.45,32.2,32.79,32.87,32.28,34.17,34.57,,,,34.57,[2000-2008]: Population coverage: Excluding armed forces and/or conscripts // [2012]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+ | Break in series: Methodology revised // [2013-2017]: Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15+,C: Country data
162,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),380,Italy,5,39,Southern Europe,Country,12.57022427,42.79917282,ITA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",14.32,18.75,20.18,20.84,33.3,32.5,33.01,33.7,33.39,33.78,32.85,25.08,26.03,27.01,26.58,26.57,27.67,27.49,26.99,27.8,,27.8,"[2000-2003,2006-2010,2012-2019]: Repository: Eurostat special tabulation | Unemployment definition: Two criteria (not in employment and seeking) // [2004-2005,2011]: Repository: Eurostat special tabulation | Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised",C: Country data
163,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),388,Jamaica,4,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2017,2017,[2017],,,,,,,,,,,,,,,,,,56.69,,,,56.69,Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts,C: Country data
164,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,11,2009,2019,"[2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",,,,,,,,,,10.71,10.56,11.39,11.11,11.19,11.27,12.5,13.01,13.19,14.93,14.84,,14.84,[2017-2019]: Employment definition: Excluding own-use production workers,C: Country data
165,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),400,Jordan,4,145,Western Asia,Country,37.13024774,30.65365973,JOR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2017,2019,"[2017, 2018, 2019]",,,,,,,,,,,,,,,,,,63.3,58.65,61.96,,61.96,[2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised // [2018-2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,C: Country data
166,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,15,2001,2017,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2015, 2017]",,32.99,33.77,34.2,37.97,35.64,35.84,36.79,38.36,38.77,37.17,38.46,39.75,38.32,,37.06,,36.96,,,,36.96,"[2001-2008]: Population coverage: Excluding armed forces and/or conscripts // [2009-2013,2015]: Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2017]: Employment definition: Excluding own-use production workers | Population coverage: Excluding both institutional population and armed forces and/or conscripts",C: Country data
167,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),404,Kenya,4,14,Eastern Africa,Country,37.86096816,0.534797278,KEN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,1,2006,2006,[2006],,,,,,,24.78,,,,,,,,,,,,,,,24.78,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
168,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),296,Kiribati,4,543,Oceania (exc. Australia and New Zealand),Country,-157.5643005,1.768837732,KIR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2005,2015,"[2005, 2010, 2015]",,,,,,27.29,,,,,36.45,,,,,37.22,,,,,,37.22,"[2005,2010]: Data reference period: November // [2015]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers",C: Country data
169,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),296,Kiribati,4,543,Oceania (exc. Australia and New Zealand),Country,-157.5643005,1.768837732,KIR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2005,2015,"[2005, 2010, 2015]",,,,,,27.29,,,,,36.45,,,,,37.22,,,,,,37.22,"[2005,2010]: Data reference period: November // [2015]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers",C: Country data
170,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),414,Kuwait,4,145,Western Asia,Country,47.49305029,29.53949468,KWT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2005,2016,"[2005, 2015, 2016]",,,,,,13.86,,,,,,,,,,13.97,13.61,,,,,13.61,[2015-2016]: Data reference period: Fourth quarter | Population coverage: Excluding armed forces and/or conscripts,C: Country data
171,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),417,Kyrgyzstan,4,143,Central Asia,Country,74.52324839,41.46204516,KGZ,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,15,2002,2018,"[2002, 2003, 2004, 2005, 2006, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,,27.74,25.75,25.15,30.05,35.16,,,30.61,32.39,29.09,32.26,27.54,33.44,35.65,34.94,36.21,37.78,,,37.78,[2002-2006]: Data reference period: November // [2017]: Employment definition: Excluding own-use production workers // [2018]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
172,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),418,Lao People's Democratic Republic,4,35,South-Eastern Asia,Country,101.9901968,20.27482773,LAO,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,2,2010,2017,"[2010, 2017]",,,,,,,,,,,31.75,,,,,,,59.01,,,,59.01,[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2017]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
173,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),428,Latvia,5,154,Northern Europe,Country,26.42461876,56.64196636,LVA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",37.14,38.44,40.31,39.27,43.57,43.31,40.21,42.47,42.54,44.28,42.07,45.54,45.81,43.79,44.1,44.32,47.25,46.26,44.87,45.83,,45.83,"[2000-2001,2003-2004,2006-2010,2012-2019]: Repository: Eurostat special tabulation // [2002,2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
174,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),422,Lebanon,4,145,Western Asia,Country,35.89391711,33.92152458,LBN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTL__F,sex,3,2004,2019,"[2004, 2007, 2019]",,,,,11.16,,,8.44,,,,,,,,,,,,21.21,,21.21,[2007]: Data reference period: February // [2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
