ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,footnotes,nature
101,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),703,Slovakia,5,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",32.48,34.36,33.14,34.08,30.58,30.02,27.39,31.83,29.15,31.68,35.58,27.68,30.4,30.27,28.22,27.82,34.26,30.27,30.37,33.3,,33.3,"[2000,2002,2004,2006-2010,2012-2019]: Repository: Eurostat special tabulation // [2001,2003,2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
102,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),705,Slovenia,5,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",34.61,36.43,35.77,41.92,40.2,42.02,41.97,37.55,43.29,44.69,43.25,38.92,40.26,38.55,36.47,36.98,41.77,41.89,38.22,40.51,,40.51,"[2000-2004,2006-2010,2012-2019]: Repository: Eurostat special tabulation // [2005,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
103,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),90,Solomon Islands,4,543,Oceania (exc. Australia and New Zealand),Country,160.1584117,-9.622391719,SLB,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2013,2013,[2013],,,,,,,,,,,,,,25.08,,,,,,,,25.08,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age,C: Country data
104,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),90,Solomon Islands,4,543,Oceania (exc. Australia and New Zealand),Country,160.1584117,-9.622391719,SLB,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2013,2013,[2013],,,,,,,,,,,,,,25.08,,,,,,,,25.08,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age,C: Country data
105,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),710,South Africa,4,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",22.58,22.62,25.46,27.65,26.83,30.48,31.4,32,31.46,33.23,32.05,33.65,34.77,33.12,34.29,33.89,35.73,35.23,33.93,33.26,,33.26,"[2000,2008]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2001-2007,2009-2019]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
106,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),724,Spain,5,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",15.65,17.35,18.13,15.86,18.93,21.5,23.12,23.75,23.76,24.7,27.12,28.1,28.79,29.34,29.4,30.35,30.34,30.91,31.9,33.72,,33.72,"[2000,2002-2004,2006-2008,2010,2012-2019]: Repository: Eurostat special tabulation // [2001,2005,2009,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
107,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),144,Sri Lanka,5,127,Southern Asia (excluding India),Country,80.70489654,7.614693343,LKA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,8,2010,2018,"[2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]",,,,,,,,,,,23.73,25.35,,23.32,24,23.74,25.64,23.17,22.52,,,22.52,[2010-2011]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
108,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),144,Sri Lanka,5,127,Southern Asia (excluding India),Country,80.70489654,7.614693343,LKA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,8,2010,2018,"[2010, 2011, 2013, 2014, 2015, 2016, 2017, 2018]",,,,,,,,,,,23.73,25.35,,23.32,24,23.74,25.64,23.17,22.52,,,22.52,[2010-2011]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2018]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
109,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),275,State of Palestine,4,145,Western Asia,Country,35.25694122,31.94347933,PSE,0,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,13,2000,2018,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2012, 2018]",23.11,22.9,19.88,23.77,20.16,21.95,19.84,18.39,19.56,,21.67,21.46,15.5,,,,,,17.83,,,17.83,"[2000]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2001-2008,2010-2012,2018]: Repository: ILO-STATISTICS - Micro data processing",C: Country data
110,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),740,Suriname,4,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,42.17,,,,,42.17,Repository: ILO-STATISTICS - Micro data processing,C: Country data
111,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),752,Sweden,5,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",27.58,31.16,32.25,30.54,31.64,31.91,31.73,31.02,30.82,31.13,31.32,33.51,34.5,35.52,37.47,39.79,39.51,39.43,39.04,41.85,,41.85,"[2000,2002-2004,2006-2010,2012-2017,2019]: Repository: Eurostat special tabulation // [2001,2005,2011,2018]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
112,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),756,Switzerland,5,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,10,2000,2019,"[2000, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",16.07,,,,,,,,,,,28.7,28.74,28.36,28.55,30.38,30.8,28.83,30.54,32.46,,32.46,"[2000,2012-2019]: Repository: Eurostat special tabulation // [2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
113,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,8,2010,2019,"[2010, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",,,,,,,,,,,24.35,,,27.09,29.37,29.83,29.53,30.76,30.87,30.96,,30.96,[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013-2019]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
114,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),626,Timor-Leste,4,35,South-Eastern Asia,Country,125.9451052,-8.797497247,TLS,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,2,2010,2013,"[2010, 2013]",,,,,,,,,,,8.58,,,33.04,,,,,,,,33.04,[2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2013]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
115,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),768,Togo,4,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2017,2017,[2017],,,,,,,,,,,,,,,,,,29.52,,,,29.52,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 10 years old | Age coverage - maximum age: 75 years old | Break in series: Methodology revised,C: Country data
116,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),776,Tonga,4,543,Oceania (exc. Australia and New Zealand),Country,-175.1959991,-21.19511329,TON,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,40.34,,,40.34,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
117,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),776,Tonga,4,543,Oceania (exc. Australia and New Zealand),Country,-175.1959991,-21.19511329,TON,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2018,2018,[2018],,,,,,,,,,,,,,,,,,,40.34,,,40.34,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
118,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,2,2009,2010,"[2009, 2010]",,,,,,,,,,18.25,19.26,,,,,,,,,,,19.26,Repository: ILO-STATISTICS - Micro data processing | Data reference period: Second quarter,C: Country data
119,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,14,2006,2019,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",,,,,,,17.26,18,19.38,20.08,18.76,13,14.34,16.57,15.54,14.43,16.7,17.27,16.33,17.46,,17.46,"[2006-2011,2013,2015-2019]: Repository: Eurostat special tabulation // [2012,2014]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
120,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),798,Tuvalu,4,543,Oceania (exc. Australia and New Zealand),Country,178.6679611,-7.460048071,TUV,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,36.73,,,,,36.73,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age,C: Country data
121,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),798,Tuvalu,4,543,Oceania (exc. Australia and New Zealand),Country,178.6679611,-7.460048071,TUV,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2016,2016,[2016],,,,,,,,,,,,,,,,,36.73,,,,,36.73,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: Nonstandard minimum age,C: Country data
122,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),800,Uganda,4,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2017,2017,[2017],,,,,,,,,,,,,,,,,,25.45,,,,25.45,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
123,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,2,2017,2018,"[2017, 2018]",,,,,,,,,,,,,,,,,,12.17,15.75,,,15.75,[2017]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2018]: Repository: ILO-STATISTICS - Micro data processing,C: Country data
124,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),826,United Kingdom of Great Britain and Northern Ireland,5,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",34.69,29.62,31.39,31.47,32.46,33.61,34.26,34.35,34.75,35.38,35.98,32.12,32.39,32.31,32.86,32.4,33.78,34.36,34.22,34.91,,34.91,"[2000,2002-2003,2006,2009-2010,2012-2019]: Repository: Eurostat special tabulation // [2001,2004-2005,2007-2008,2011]: Repository: Eurostat special tabulation | Break in series: Methodology revised",C: Country data
125,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),834,United Republic of Tanzania,4,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,2,2001,2014,"[2001, 2014]",,11.72,,,,,,,,,,,,,17.34,,,,,,,17.34,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
126,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,21,2000,2020,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",35.31,35.88,36.4,37.38,37.27,37.56,36.95,37.95,37.95,38.07,38.8,38.59,39.07,38.75,38.8,39.37,39.73,40.53,40.47,40.85,42.29,42.29,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old,C: Country data
127,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),858,Uruguay,4,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,20,2000,2019,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",20.46,15.09,13.71,13.26,11.39,17.28,23.43,22.12,17.88,22.52,23.65,31.24,36.47,34.18,31.8,34.01,33.67,35.05,37.27,35.18,,35.18,[2000-2018]: Repository: ILO-STATISTICS - Micro data processing // [2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
128,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),548,Vanuatu,4,543,Oceania (exc. Australia and New Zealand),Country,167.0679779,-15.34445547,VUT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2009,2009,[2009],,,,,,,,,,28.54,,,,,,,,,,,,28.54,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,C: Country data
129,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),548,Vanuatu,4,543,Oceania (exc. Australia and New Zealand),Country,167.0679779,-15.34445547,VUT,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2009,2009,[2009],,,,,,,,,,28.54,,,,,,,,,,,,28.54,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,C: Country data
130,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2007,2007,[2007],,,,,,,,16.33,,,,,,,,,,,,,,16.33,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
131,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),887,Yemen,4,145,Western Asia,Country,45.22389143,15.22242099,YEM,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,1,2014,2014,[2014],,,,,,,,,,,,,,,4.5,,,,,,,4.5,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,C: Country data
132,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),894,Zambia,4,14,Eastern Africa,Country,27.850329,-14.59701056,ZMB,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,2,2017,2018,"[2017, 2018]",,,,,,,,,,,,,,,,,,28.51,40.26,,,40.26,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
133,5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2021.Q2.G.03,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTN,Proportion of women in senior and middle management positions (%),716,Zimbabwe,4,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,F,Female,,PT,Percentage,IC_GEN_MGTN__F,sex,2,2011,2019,"[2011, 2019]",,,,,,,,,,,,22.76,,,,,,,,28.07,,28.07,[2011]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2019]: Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers | Break in series: Methodology revised,C: Country data
